,level_0,index,Rating,Archive Warnings,Category,Fandom,Characters,Relationships,Additional Tags,Language,Date Published,Date Updated,Word Count,Chapter Count,Comment Count,Kudos Count,Bookmarks Count,Hits Count
38,3,4,Explicit,"['Graphic Depictions Of Violence, Major Character Death', 'Graphic Depictions Of Violence', 'Major Character Death']",F/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar', 'Beatrix Monroe | Auntie Bee', 'Jimmy Finnerty (Candela Obscura)', 'Original Characters', 'Original Female Character(s)', 'Original']","['Sean Finnerty (Candela Obscura) & Original Character(s)', 'Sean Finnerty (Candela Obscura)/Original Female Character(s)', 'Sean Finnerty (Candela Obscura)/Original Character(s)', 'Marion Collodi & Sean Finnerty', 'Marion Collodi & Sean Finnerty & Nathaniel Trapp', 'Jinnah ""Jean"" Basar & Sean Finnerty', 'Sean Finnerty & Beatrix Monroe | Auntie Bee', 'Sean Finnerty & Nathaniel Trapp', 'Jimmy Finnerty & Sean Finnerty (Candela Obscura)']",Body Horror,English,Unknown,2024-02-27 00:00:00,8013,None,3,10,3,160
39,3,4,Explicit,"['Graphic Depictions Of Violence, Major Character Death', 'Graphic Depictions Of Violence', 'Major Character Death']",F/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar', 'Beatrix Monroe | Auntie Bee', 'Jimmy Finnerty (Candela Obscura)', 'Original Characters', 'Original Female Character(s)', 'Original']","['Sean Finnerty (Candela Obscura) & Original Character(s)', 'Sean Finnerty (Candela Obscura)/Original Female Character(s)', 'Sean Finnerty (Candela Obscura)/Original Character(s)', 'Marion Collodi & Sean Finnerty', 'Marion Collodi & Sean Finnerty & Nathaniel Trapp', 'Jinnah ""Jean"" Basar & Sean Finnerty', 'Sean Finnerty & Beatrix Monroe | Auntie Bee', 'Sean Finnerty & Nathaniel Trapp', 'Jimmy Finnerty & Sean Finnerty (Candela Obscura)']",Eldritch,English,Unknown,2024-02-27 00:00:00,8013,None,3,10,3,160
40,3,4,Explicit,"['Graphic Depictions Of Violence, Major Character Death', 'Graphic Depictions Of Violence', 'Major Character Death']",F/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar', 'Beatrix Monroe | Auntie Bee', 'Jimmy Finnerty (Candela Obscura)', 'Original Characters', 'Original Female Character(s)', 'Original']","['Sean Finnerty (Candela Obscura) & Original Character(s)', 'Sean Finnerty (Candela Obscura)/Original Female Character(s)', 'Sean Finnerty (Candela Obscura)/Original Character(s)', 'Marion Collodi & Sean Finnerty', 'Marion Collodi & Sean Finnerty & Nathaniel Trapp', 'Jinnah ""Jean"" Basar & Sean Finnerty', 'Sean Finnerty & Beatrix Monroe | Auntie Bee', 'Sean Finnerty & Nathaniel Trapp', 'Jimmy Finnerty & Sean Finnerty (Candela Obscura)']",Trauma,English,Unknown,2024-02-27 00:00:00,8013,None,3,10,3,160
41,3,4,Explicit,"['Graphic Depictions Of Violence, Major Character Death', 'Graphic Depictions Of Violence', 'Major Character Death']",F/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar', 'Beatrix Monroe | Auntie Bee', 'Jimmy Finnerty (Candela Obscura)', 'Original Characters', 'Original Female Character(s)', 'Original']","['Sean Finnerty (Candela Obscura) & Original Character(s)', 'Sean Finnerty (Candela Obscura)/Original Female Character(s)', 'Sean Finnerty (Candela Obscura)/Original Character(s)', 'Marion Collodi & Sean Finnerty', 'Marion Collodi & Sean Finnerty & Nathaniel Trapp', 'Jinnah ""Jean"" Basar & Sean Finnerty', 'Sean Finnerty & Beatrix Monroe | Auntie Bee', 'Sean Finnerty & Nathaniel Trapp', 'Jimmy Finnerty & Sean Finnerty (Candela Obscura)']",Death,English,Unknown,2024-02-27 00:00:00,8013,None,3,10,3,160
42,3,4,Explicit,"['Graphic Depictions Of Violence, Major Character Death', 'Graphic Depictions Of Violence', 'Major Character Death']",F/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar', 'Beatrix Monroe | Auntie Bee', 'Jimmy Finnerty (Candela Obscura)', 'Original Characters', 'Original Female Character(s)', 'Original']","['Sean Finnerty (Candela Obscura) & Original Character(s)', 'Sean Finnerty (Candela Obscura)/Original Female Character(s)', 'Sean Finnerty (Candela Obscura)/Original Character(s)', 'Marion Collodi & Sean Finnerty', 'Marion Collodi & Sean Finnerty & Nathaniel Trapp', 'Jinnah ""Jean"" Basar & Sean Finnerty', 'Sean Finnerty & Beatrix Monroe | Auntie Bee', 'Sean Finnerty & Nathaniel Trapp', 'Jimmy Finnerty & Sean Finnerty (Candela Obscura)']",Probably no happy end,English,Unknown,2024-02-27 00:00:00,8013,None,3,10,3,160
43,3,4,Explicit,"['Graphic Depictions Of Violence, Major Character Death', 'Graphic Depictions Of Violence', 'Major Character Death']",F/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar', 'Beatrix Monroe | Auntie Bee', 'Jimmy Finnerty (Candela Obscura)', 'Original Characters', 'Original Female Character(s)', 'Original']","['Sean Finnerty (Candela Obscura) & Original Character(s)', 'Sean Finnerty (Candela Obscura)/Original Female Character(s)', 'Sean Finnerty (Candela Obscura)/Original Character(s)', 'Marion Collodi & Sean Finnerty', 'Marion Collodi & Sean Finnerty & Nathaniel Trapp', 'Jinnah ""Jean"" Basar & Sean Finnerty', 'Sean Finnerty & Beatrix Monroe | Auntie Bee', 'Sean Finnerty & Nathaniel Trapp', 'Jimmy Finnerty & Sean Finnerty (Candela Obscura)']",Dead Dove: Do Not Eat,English,Unknown,2024-02-27 00:00:00,8013,None,3,10,3,160
44,3,4,Explicit,"['Graphic Depictions Of Violence, Major Character Death', 'Graphic Depictions Of Violence', 'Major Character Death']",F/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar', 'Beatrix Monroe | Auntie Bee', 'Jimmy Finnerty (Candela Obscura)', 'Original Characters', 'Original Female Character(s)', 'Original']","['Sean Finnerty (Candela Obscura) & Original Character(s)', 'Sean Finnerty (Candela Obscura)/Original Female Character(s)', 'Sean Finnerty (Candela Obscura)/Original Character(s)', 'Marion Collodi & Sean Finnerty', 'Marion Collodi & Sean Finnerty & Nathaniel Trapp', 'Jinnah ""Jean"" Basar & Sean Finnerty', 'Sean Finnerty & Beatrix Monroe | Auntie Bee', 'Sean Finnerty & Nathaniel Trapp', 'Jimmy Finnerty & Sean Finnerty (Candela Obscura)']",Self-Harm,English,Unknown,2024-02-27 00:00:00,8013,None,3,10,3,160
45,3,4,Explicit,"['Graphic Depictions Of Violence, Major Character Death', 'Graphic Depictions Of Violence', 'Major Character Death']",F/M,Candela Obscura (Critical Role Web Series),"['Sean Finnerty (Candela Obscura)', 'Marion Collodi', 'Nathaniel Trapp', 'Jinnah ""Jean"" Basar', 'Beatrix Monroe | Auntie Bee', 'Jimmy Finnerty (Candela Obscura)', 'Original Characters', 'Original Female Character(s)', 'Original']","['Sean Finnerty (Candela Obscura) & Original Character(s)', 'Sean Finnerty (Candela Obscura)/Original Female Character(s)', 'Sean Finnerty (Candela Obscura)/Original Character(s)', 'Marion Collodi & Sean Finnerty', 'Marion Collodi & Sean Finnerty & Nathaniel Trapp', 'Jinnah ""Jean"" Basar & Sean Finnerty', 'Sean Finnerty & Beatrix Monroe | Auntie Bee', 'Sean Finnerty & Nathaniel Trapp', 'Jimmy Finnerty & Sean Finnerty (Candela Obscura)']",Character Death,English,Unknown,2024-02-27 00:00:00,8013,None,3,10,3,160
46,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Murder Mystery,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
47,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Arson,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
48,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Disability,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
49,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Canon Disabled Character,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
50,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Bugs & Insects,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
51,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",This is a Rajan fic the bugs are a big part,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
52,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Body Horror,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
53,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Drug Use,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
54,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Implied/Referenced Drug Use,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
55,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Canon-Typical Violence,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
56,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Masturbation,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
57,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Gambling,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
58,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Blood and Gore,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
59,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Minor Character Death,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
60,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Implied/Referenced Character Death,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
61,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Drinking,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
62,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Addiction,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
63,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Smut,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
64,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Semi-Public Sex,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
65,4,5,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Complete,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,316
66,5,6,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Murder Mystery,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,317
67,5,6,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Arson,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,317
68,5,6,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Disability,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,317
69,5,6,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Canon Disabled Character,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,317
70,5,6,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",Bugs & Insects,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,317
71,5,6,Teen And Up Audiences,No Archive Warnings Apply,F/M,Candela Obscura (Critical Role Web Series),"['Elsie Roberts (Candela Obscura)', 'Oscar Grimm', 'Cosmo Grimm (Candela Obscura)', 'Cordelia Glask', ""Godot | Cosmo Grimm's Dog (Candela Obscura)"", 'Minor Characters', 'Magpie - Character', 'Rajan Savarimuthu']","['Rajan Savarimuthu/Original character', 'Former Rajan/Elsie']",This is a Rajan fic the bugs are a big part,English,2024-02-25 00:00:00,2024-02-25,46890,28/28,28,7,2,317
